pair_id,driver_id,customer_id,evidence_type,observed_value,expected_value,threshold,score_contribution,data_quality_level,description
9cca7ff9133fa89d||fb719d70b17f930c,9cca7ff9133fa89d,fb719d70b17f930c,KB-C_EXTREME_VOLUME,5.0,,cohort_trip_threshold,30.38,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
253e0ac0982aa747||c08e5c890d07a457,253e0ac0982aa747,c08e5c890d07a457,KB-C_EXTREME_VOLUME,7.0,,cohort_trip_threshold,27.64,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
0713ad18b327b817||d47a795316bc7385,0713ad18b327b817,d47a795316bc7385,KB-C_EXTREME_VOLUME,6.0,,cohort_trip_threshold,26.52,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
241d56ef8d032b95||c469d5ebe936b1ae,241d56ef8d032b95,c469d5ebe936b1ae,KB-C_EXTREME_VOLUME,7.0,,cohort_trip_threshold,27.49,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
ff09814f87b4926a||344de2880045cc5b,ff09814f87b4926a,344de2880045cc5b,KB-C_EXTREME_VOLUME,6.0,,cohort_trip_threshold,23.99,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
ff09814f87b4926a||ca1dcab6bd331c95,ff09814f87b4926a,ca1dcab6bd331c95,KB-C_EXTREME_VOLUME,6.0,,cohort_trip_threshold,16.39,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
034652e100cea26d||f8581ec077e4a22f,034652e100cea26d,f8581ec077e4a22f,KB-C_EXTREME_VOLUME,5.0,,cohort_trip_threshold,23.93,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
31a4646de88602ec||0263bf846eb634af,31a4646de88602ec,0263bf846eb634af,KB-C_EXTREME_VOLUME,4.0,,cohort_trip_threshold,31.53,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
32da0b5e4b6ea8ce||d99da965b0d6bfb2,32da0b5e4b6ea8ce,d99da965b0d6bfb2,KB-C_EXTREME_VOLUME,4.0,,cohort_trip_threshold,26.6,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
652b8592922e96f3||f0352bfc693a7493,652b8592922e96f3,f0352bfc693a7493,KB-C_EXTREME_VOLUME,6.0,,cohort_trip_threshold,29.82,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
d712d483f115e565||9d0dab92965b0cc8,d712d483f115e565,9d0dab92965b0cc8,KB-C_EXTREME_VOLUME,4.0,,cohort_trip_threshold,35.14,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
376939c610170822||bef76ff0f17cfca1,376939c610170822,bef76ff0f17cfca1,KB-C_EXTREME_VOLUME,9.0,,cohort_trip_threshold,30.66,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
a0da1799eb23aef8||59b25b42e44aaf66,a0da1799eb23aef8,59b25b42e44aaf66,KB-C_EXTREME_VOLUME,8.0,,cohort_trip_threshold,25.88,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
646764318c8f5ffd||b64bbcbb6aeec418,646764318c8f5ffd,b64bbcbb6aeec418,KB-C_EXTREME_VOLUME,5.0,,cohort_trip_threshold,19.99,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
fb735c3dcbbbb29a||44bb91d88d9f2679,fb735c3dcbbbb29a,44bb91d88d9f2679,KB-C_EXTREME_VOLUME,5.0,,cohort_trip_threshold,28.06,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
e29e29acf72cbd3d||8f9f5fd0a51eaa03,e29e29acf72cbd3d,8f9f5fd0a51eaa03,KB-C_EXTREME_VOLUME,5.0,,cohort_trip_threshold,27.12,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
c5ef95059005435c||2fa446fd7d2365ca,c5ef95059005435c,2fa446fd7d2365ca,KB-C_EXTREME_VOLUME,6.0,,cohort_trip_threshold,28.3,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
cf29aaa04f108b58||a5f6df24ba861258,cf29aaa04f108b58,a5f6df24ba861258,KB-C_EXTREME_VOLUME,4.0,,cohort_trip_threshold,28.44,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
efda39806a5252e3||a0133e7b0fe6f307,efda39806a5252e3,a0133e7b0fe6f307,KB-C_EXTREME_VOLUME,4.0,,cohort_trip_threshold,42.42,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
336dc8d2129f6243||276bae8d87470663,336dc8d2129f6243,276bae8d87470663,KB-C_EXTREME_VOLUME,4.0,,cohort_trip_threshold,26.77,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
ad20d39accc745af||a0d8e4770eac7a49,ad20d39accc745af,a0d8e4770eac7a49,KB-C_EXTREME_VOLUME,7.0,,cohort_trip_threshold,28.38,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
e54955bc08afda80||166cf66cfb4acfbc,e54955bc08afda80,166cf66cfb4acfbc,KB-C_EXTREME_VOLUME,5.0,,cohort_trip_threshold,21.9,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
976e0349122f4270||f0bd7c70c188bfc1,976e0349122f4270,f0bd7c70c188bfc1,KB-C_EXTREME_VOLUME,4.0,,cohort_trip_threshold,19.53,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
d4aceef28966f7bd||b054b3a3c4de6568,d4aceef28966f7bd,b054b3a3c4de6568,KB-C_EXTREME_VOLUME,10.0,,cohort_trip_threshold,27.21,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
a4dbc94031ffb40a||64edd29538767dea,a4dbc94031ffb40a,64edd29538767dea,KB-C_EXTREME_VOLUME,5.0,,cohort_trip_threshold,25.44,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
60220f5fb183036f||2bc13d97b3357db5,60220f5fb183036f,2bc13d97b3357db5,KB-C_EXTREME_VOLUME,4.0,,cohort_trip_threshold,18.06,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
db604211aca4c8a9||ce09bcc117748c89,db604211aca4c8a9,ce09bcc117748c89,KB-C_EXTREME_VOLUME,4.0,,cohort_trip_threshold,24.45,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
7002509aee1d9147||9f606fb59c768afa,7002509aee1d9147,9f606fb59c768afa,KB-C_EXTREME_VOLUME,5.0,,cohort_trip_threshold,32.71,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
9e29355ee5c82ba6||bef76ff0f17cfca1,9e29355ee5c82ba6,bef76ff0f17cfca1,KB-C_EXTREME_VOLUME,9.0,,cohort_trip_threshold,30.36,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
ac9a3fe431e3512a||2592432b38283b59,ac9a3fe431e3512a,2592432b38283b59,KB-C_EXTREME_VOLUME,6.0,,cohort_trip_threshold,40.0,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
b54a6cbf109f4250||ff2a85cde730c39d,b54a6cbf109f4250,ff2a85cde730c39d,KB-C_EXTREME_VOLUME,5.0,,cohort_trip_threshold,31.56,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
cb15a88aa742c3e6||77c7e0f69bfaf2be,cb15a88aa742c3e6,77c7e0f69bfaf2be,KB-C_EXTREME_VOLUME,5.0,,cohort_trip_threshold,26.55,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
afb50c07513f7c20||c11590ba401a95ea,afb50c07513f7c20,c11590ba401a95ea,KB-C_EXTREME_VOLUME,3.0,,cohort_trip_threshold,32.86,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
22fa09e4ce792dba||27ba4ea70f592e99,22fa09e4ce792dba,27ba4ea70f592e99,KB-C_EXTREME_VOLUME,5.0,,cohort_trip_threshold,26.88,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
d21578432811872b||4d8b956f606c7f8b,d21578432811872b,4d8b956f606c7f8b,KB-C_EXTREME_VOLUME,4.0,,cohort_trip_threshold,19.22,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
95c41ffce60820ab||8c4548dd0ef21567,95c41ffce60820ab,8c4548dd0ef21567,KB-C_EXTREME_VOLUME,3.0,,cohort_trip_threshold,32.89,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
d030378aeca44404||60582953af224000,d030378aeca44404,60582953af224000,KB-C_EXTREME_VOLUME,5.0,,cohort_trip_threshold,19.48,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
6dc7d7b1f6aad832||2fd6fc79f6031b92,6dc7d7b1f6aad832,2fd6fc79f6031b92,KB-C_EXTREME_VOLUME,2.0,,cohort_trip_threshold,32.06,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
50ed8d6e3e277f32||e9d48f4ec0ee5d85,50ed8d6e3e277f32,e9d48f4ec0ee5d85,KB-C_EXTREME_VOLUME,4.0,,cohort_trip_threshold,28.69,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
14213a3b00cc6938||1084ca2c0af9cede,14213a3b00cc6938,1084ca2c0af9cede,KB-C_EXTREME_VOLUME,7.0,,cohort_trip_threshold,28.32,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
94a1683ba1828bea||244c0b57fb25dfb1,94a1683ba1828bea,244c0b57fb25dfb1,KB-C_EXTREME_VOLUME,6.0,,cohort_trip_threshold,22.9,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
38c3ab9219e1638d||ce6194ade666f0e1,38c3ab9219e1638d,ce6194ade666f0e1,KB-C_EXTREME_VOLUME,3.0,,cohort_trip_threshold,20.8,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
fcee5fa093850ac9||47785727387fb744,fcee5fa093850ac9,47785727387fb744,KB-C_EXTREME_VOLUME,5.0,,cohort_trip_threshold,42.76,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
ad48f047102e8766||8138f23bcabb75cd,ad48f047102e8766,8138f23bcabb75cd,KB-C_EXTREME_VOLUME,3.0,,cohort_trip_threshold,28.86,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
0469d202051f06c5||057092ebbaba9c88,0469d202051f06c5,057092ebbaba9c88,KB-C_EXTREME_VOLUME,4.0,,cohort_trip_threshold,27.62,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
773b77422396b09e||900e11392c287dec,773b77422396b09e,900e11392c287dec,KB-C_EXTREME_VOLUME,5.0,,cohort_trip_threshold,25.76,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
ac5ad23248702f61||d37cb2d55cfd5f1a,ac5ad23248702f61,d37cb2d55cfd5f1a,KB-C_EXTREME_VOLUME,6.0,,cohort_trip_threshold,46.35,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
dc6c668b7ccca0cf||00fd16e7847d9490,dc6c668b7ccca0cf,00fd16e7847d9490,KB-C_EXTREME_VOLUME,4.0,,cohort_trip_threshold,24.76,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
62eb7b7105af4daa||837e296b2c8cffde,62eb7b7105af4daa,837e296b2c8cffde,KB-C_EXTREME_VOLUME,5.0,,cohort_trip_threshold,42.43,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
f26265202c1182ce||29b0e3b6d426836e,f26265202c1182ce,29b0e3b6d426836e,KB-C_EXTREME_VOLUME,5.0,,cohort_trip_threshold,33.21,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
4c1e082ca4f4c9b9||b608dec8a2f0589f,4c1e082ca4f4c9b9,b608dec8a2f0589f,KB-C_EXTREME_VOLUME,3.0,,cohort_trip_threshold,15.52,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
d0f813d4263d3d1d||a039181a01cf3c67,d0f813d4263d3d1d,a039181a01cf3c67,KB-C_EXTREME_VOLUME,3.0,,cohort_trip_threshold,18.3,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
6c3e951551c12ec1||2653d86b3599e3e5,6c3e951551c12ec1,2653d86b3599e3e5,KB-C_EXTREME_VOLUME,4.0,,cohort_trip_threshold,44.94,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
4e7ec3c939831b48||bf94c238f5f1cfe6,4e7ec3c939831b48,bf94c238f5f1cfe6,KB-C_EXTREME_VOLUME,6.0,,cohort_trip_threshold,21.72,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
cf6f64f511bec4d1||f81e767283cd367a,cf6f64f511bec4d1,f81e767283cd367a,KB-C_EXTREME_VOLUME,5.0,,cohort_trip_threshold,23.98,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
795ed261e5c61b18||467bf8762408ee54,795ed261e5c61b18,467bf8762408ee54,KB-C_EXTREME_VOLUME,6.0,,cohort_trip_threshold,31.8,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
39492ab1fe9024cd||d9032195f92c7a3b,39492ab1fe9024cd,d9032195f92c7a3b,KB-C_EXTREME_VOLUME,5.0,,cohort_trip_threshold,24.66,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
8e7c97a51e1060a2||e814d76304b39cfa,8e7c97a51e1060a2,e814d76304b39cfa,KB-C_EXTREME_VOLUME,6.0,,cohort_trip_threshold,25.08,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
e9595aaa7b599f92||3c6eaa2c58025fe9,e9595aaa7b599f92,3c6eaa2c58025fe9,KB-C_EXTREME_VOLUME,6.0,,cohort_trip_threshold,32.13,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
20a76623c34ef2f2||7a54d76cbb98787e,20a76623c34ef2f2,7a54d76cbb98787e,KB-C_EXTREME_VOLUME,6.0,,cohort_trip_threshold,32.12,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
617cdd2f65372564||05d72f343ce65be9,617cdd2f65372564,05d72f343ce65be9,KB-C_EXTREME_VOLUME,5.0,,cohort_trip_threshold,29.76,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
085f80a41272812d||600956fced10a8b9,085f80a41272812d,600956fced10a8b9,KB-C_EXTREME_VOLUME,5.0,,cohort_trip_threshold,28.76,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
7428f04101efe296||1c8d2550047d02aa,7428f04101efe296,1c8d2550047d02aa,KB-C_EXTREME_VOLUME,6.0,,cohort_trip_threshold,22.38,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
56b48bba9598e6cf||a880ab29b5a601f7,56b48bba9598e6cf,a880ab29b5a601f7,KB-C_EXTREME_VOLUME,5.0,,cohort_trip_threshold,39.36,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
fd5f833fe38d64f2||e654a10a7215b8bf,fd5f833fe38d64f2,e654a10a7215b8bf,KB-C_EXTREME_VOLUME,5.0,,cohort_trip_threshold,27.44,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
9cab892ccb1cd9f6||89cb3800ad24bd8a,9cab892ccb1cd9f6,89cb3800ad24bd8a,KB-C_EXTREME_VOLUME,13.0,,cohort_trip_threshold,56.79,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
1bff7ed14a461fee||0b476e64b2994c64,1bff7ed14a461fee,0b476e64b2994c64,KB-C_EXTREME_VOLUME,2.0,,cohort_trip_threshold,22.22,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
5c3b3f6f86403454||852fb89f52c3b259,5c3b3f6f86403454,852fb89f52c3b259,KB-C_EXTREME_VOLUME,2.0,,cohort_trip_threshold,13.93,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
6f25d98d598dd9db||395d9139ba39cf82,6f25d98d598dd9db,395d9139ba39cf82,KB-C_EXTREME_VOLUME,2.0,,cohort_trip_threshold,18.74,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
430109bf2b7d8879||0fcae502fab7b236,430109bf2b7d8879,0fcae502fab7b236,KB-C_EXTREME_VOLUME,3.0,,cohort_trip_threshold,26.64,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
30160a06f349cf59||789e1ca8c46f1020,30160a06f349cf59,789e1ca8c46f1020,KB-C_EXTREME_VOLUME,5.0,,cohort_trip_threshold,16.89,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
480af5ed4b335297||3602efc3fbf73733,480af5ed4b335297,3602efc3fbf73733,KB-C_EXTREME_VOLUME,4.0,,cohort_trip_threshold,29.77,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
00e604174b6a74e8||4446cfeba962584c,00e604174b6a74e8,4446cfeba962584c,KB-C_EXTREME_VOLUME,3.0,,cohort_trip_threshold,18.62,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
909d5444ac3b14e4||a8b03c4da6326b02,909d5444ac3b14e4,a8b03c4da6326b02,KB-C_EXTREME_VOLUME,3.0,,cohort_trip_threshold,23.2,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
b1685187ea9afd1c||d003b3628672b158,b1685187ea9afd1c,d003b3628672b158,KB-C_EXTREME_VOLUME,3.0,,cohort_trip_threshold,25.53,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
8a6af9ad9b028830||759656c6035db5e8,8a6af9ad9b028830,759656c6035db5e8,KB-C_EXTREME_VOLUME,4.0,,cohort_trip_threshold,25.33,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
5baba805881ffab5||4988dab9c6adb729,5baba805881ffab5,4988dab9c6adb729,KB-C_EXTREME_VOLUME,4.0,,cohort_trip_threshold,31.39,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
31554bb020dcab47||76aba12a7e4222d4,31554bb020dcab47,76aba12a7e4222d4,KB-C_EXTREME_VOLUME,3.0,,cohort_trip_threshold,16.75,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
31554bb020dcab47||e7231b3573d1991b,31554bb020dcab47,e7231b3573d1991b,KB-C_EXTREME_VOLUME,3.0,,cohort_trip_threshold,14.08,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
8bc84c17551b0b47||d61301665d41fe31,8bc84c17551b0b47,d61301665d41fe31,KB-C_EXTREME_VOLUME,5.0,,cohort_trip_threshold,25.99,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
f81b47cd6a0cab21||2f59184e09c6f1ac,f81b47cd6a0cab21,2f59184e09c6f1ac,KB-C_EXTREME_VOLUME,5.0,,cohort_trip_threshold,28.43,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
d5286c3ba3255ba4||7dbee5960023d4c5,d5286c3ba3255ba4,7dbee5960023d4c5,KB-C_EXTREME_VOLUME,3.0,,cohort_trip_threshold,24.13,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
d2a48cec1a91c816||b64731b06dcec30c,d2a48cec1a91c816,b64731b06dcec30c,KB-C_EXTREME_VOLUME,10.0,,cohort_trip_threshold,29.22,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
a312679fe66780e9||83ecaf568d9d2daf,a312679fe66780e9,83ecaf568d9d2daf,KB-C_EXTREME_VOLUME,3.0,,cohort_trip_threshold,23.62,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
2756e5f9dbbc4aca||db334891efa59cd3,2756e5f9dbbc4aca,db334891efa59cd3,KB-C_EXTREME_VOLUME,5.0,,cohort_trip_threshold,26.78,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
b8da2df1c305d59f||592522a1f5c2eaa2,b8da2df1c305d59f,592522a1f5c2eaa2,KB-C_EXTREME_VOLUME,6.0,,cohort_trip_threshold,23.33,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
0a465991960d1244||81fe7b9abeb86b00,0a465991960d1244,81fe7b9abeb86b00,KB-C_EXTREME_VOLUME,6.0,,cohort_trip_threshold,29.72,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
0a465991960d1244||aff996725b2a646d,0a465991960d1244,aff996725b2a646d,KB-C_EXTREME_VOLUME,6.0,,cohort_trip_threshold,28.68,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
1a21f0cf23c33217||aaa91eb9d724977c,1a21f0cf23c33217,aaa91eb9d724977c,KB-C_EXTREME_VOLUME,3.0,,cohort_trip_threshold,22.22,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
c42c8991deee9228||3f460dc88e12a934,c42c8991deee9228,3f460dc88e12a934,KB-C_EXTREME_VOLUME,3.0,,cohort_trip_threshold,21.97,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
e5d084e4162e9693||bf2c7a4beb982d55,e5d084e4162e9693,bf2c7a4beb982d55,KB-C_EXTREME_VOLUME,5.0,,cohort_trip_threshold,29.61,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
1d05693ea556de5c||502532b46ed1b4a5,1d05693ea556de5c,502532b46ed1b4a5,KB-C_EXTREME_VOLUME,5.0,,cohort_trip_threshold,25.67,derived,Driver-customer pair is an extreme weighted edge in the current analysis window.
